IMG;Ingr nr total - file;Ingr nr;Ingr nr identified;Ingr list;Ingr identified;Nr AB ingr - file;Nr AB ingr identified;AB ingr list - file;AB ingr list identified;Overlap (TP);Missed (FN);Extra (FP);AB ingr overlap (TP);AB ingr missed (FN);Wrongly flagged (FP)
n73;21;21;546;['kviešu milti', 'pildījumu ar šokolādes garšu', 'cukurs', 'palmu tauki', 'attaukots kakao pulveris', 'emulgators', 'e322', 'aromatizētājs', 'cukurs', 'palmu tauki', 'attaukots kakao pulveris', 'putu dzēsējs', 'e500ii', 'e503ii', 'saldo sūkalu pulveris', 'no piena', 'sāls', 'glikozes un fruktozes sīrups', 'aromatizētājs', 'emulgators', 'e322'];['27778 peind»2d. 2uujdad kuumuuudelta. p : katso sivusta. (pl) herbatniki kokam u. naakaojamuu | durchschnittliche n fa:\nczekoladowym (25%). sktadniki: maka pegium 2 mi ar pika (pl) herbatniki kakaowe z nadzieniem o smaku medi per: / gem mwerte je, / |\n18,8%, emulgator: 6322: |] czekoladowym (cukier, ttuszcz palmow)y, odttuszczone kakao w roszku jživove . ” moswaai\n\n« v) 1970, g , aromat), cukier, ttuszcz palmowy, odttuszczone kakao w proszk 7,7%, substancj lajace: e500ii \' pzīvovē hodnoty ve: / genomsnittligt\n\nm serwatka w proszku (z mleka), soli, syrop glukozowo-fruktozowy, aromat emulgator 8322 moše zane aloe veā as aun msun | paēmēmmē nutrnē amu ta, be\nwyproduko c jj * 2d v oz zecnow, sol i siarczyny. | odžywcze w: / mi crionē\nopakovānis (gr) meiera ii kakāo ka vēņuem je veb amatu, troni przed s aed najlepiej spožyč przed: zobac z bokuta uzturvērtības . f "ei\n\n\' (polvikēmaio minox, kakao yapnauv nnapuv o€ okovn 18.8%, vaaakropatomomtag: e322. ko mmm (m atm ros om om erļie! mnergie./ ēner ja / energie/f\n\nk mapov oe okovn 7.7%, 610yk0tikā apromotiac: e500i, e503. žkovi) vaukou 0pob yaaaktoc (armo vāka) akām, oipoti vaukočnc ka pooorībi g aanesi, et tema enērgia/ energa |\n\na popa ovoia, vaaakropiatonomtac, e322. mopei va mepiēxe ixvn armo €npouc kapmouc, covia kai beoēcu. hlapaokevāčerai otnv ee. kakao kt airi mare, enerģētiskā vērtība / en\n| ee. oumaocetai 0 6pocepo kai €npo piēpoc, avādwon katā mpotipnon mpwv amo: baēre oto mā. (lt) kakaviniai sausainiai su šokolado skonio arts īmalāts arames/ gras51/ vetten/\nj idaru (25%). sudedamosios dalys: kvietiniai miltai, šokolado skonio jdaru (cukrus, palmiy riebalai, mažo riebumo kakavos milteliai 18,8%, |\' ""tapā/ riebalai / tauki / rasvad:\n\nm emulsiklis: 6322, kvapioji medžiaga), cukrus, palmiy riebalai, mažo riebumo kakavos milteliai 7,7%, tešlos kildymo medžiagos: e500, e503i, saldžiy | 98von gesāttigte fettsāuren / dont\n\nm srūgu milteliai (is piemo), druskos, gliukozēs ir fruktozēs sirupas, kvapioji medžiaga, emulsiklis: 6322. sudētyje gali būti riešutu, sojos ir sulfitai pēdsaky. | \'yaarvan verzadigde vetzuren / of whid\n\n| pagaminta es. kakavos iš ne es. saugoti sausoje, vēsioje vietoje. geriausias iki: žr. šone. (lv) kakao saturoši cepumi ar pildījumu ar šokolādes | varav māttat fett / din care acizi grasi sa\n| garšu (25%). sastāvdaļas: kviešu milti, pildījumu ar šokolādes garšu (cukurs, palmu tauki, attaukots kakao pulveris 18,8%, emulgators: e322, tyydyttynyttā / w tym kwasy tfuszczowe\nv m aromatizētājs), cukurs, palmu tauki, attaukots kakao pulveris 7,7%, putu dzēsējs: e500, e503ii, saldo sūkalu pulveris (no piena), sāls, glikozes un | sočiuju riebaly rūgščiy / tostarp piesātini\n\njā fruktozes sīrups, aromatizētājs, emulgators: e322. var saturēt riekstu, sojas un sulfīti daļiņas. ražots es. kakao no ārpus es. glabāt sausā un no sasilšanas | rasvhapped:\n\n4 pasargātā vietā. ieteicams līdz: skatīt uzdruku uz sāniem. (ee) kakaosisaldusega kūpsised šokolaadimaitselise taidisega (25%). koostisosad: | kohlenhydrate / glucides / carboidrati ,\n\na nisujahu, aromatiseeritud šokolaadikreem (suhkur, palmi rasv, vāherasvane kakaopulber 18,8%, emulgaator: e322, lēhna- ja maitseained), suhkur, | kolhydrat / glucide / sacharidy / hiilihy\n\njā palmi rasv, vāherasvane kakaopulber 7,7%, kergitusained: e500ii, £503ii, magus vadakupulber (piimast), sool, angliavandeniai / ogļhidrāti / sūsivesikud:\nglūkoosi-fruktoosisiirup, lēhna- ja maitseained, emulgaator: e322. toode vēib raccolta differenziata davon zucker / dont sucres / di cui zucch\nsisaldada pāhkleid, sojat ja sulfitid. toodetud - 1 7 6 toho cukry / varav sockerarter / din care za\n\nel. kakao muu kui el. hoida kuivas ja jahedas. fr g gen iastīes cukry / €k tuv omoiwv xākyapa / iš kuriy a\n\nma parim enne: vaadake pakendi kūljelt. (ģ — er eiweib / protēines / s aoni / —— s\n1,6841 māder s el (4 44 g ) verifica le disposizioni | bielkoviny / proteiini/ biaiko / iporeīveo / 9:\n\ngunf”> mees neu el x ie nocemunē salz /sel / sale /zout/ salt / sūl/ salt /sare/5\n"w("y!|lčnniiutnitt tt = —-\n\n'];2;2;['saldo sūkalu pulveris', 'no piena'];['sūkalu pulveris', 'piena'];2;0;0;['sūkalu pulveris', 'piena'];[];[]
n74;9;9;143;['cukurs', 'rapšu eļļa', 'maltodekstrīns', 'palmu eļļa', 'pilnpiena pulveris', 'kokosriekstu pārslas', 'emulgators', 'lecitīni', 'sāls'];['ee " a „s cy i tēta ”\ns 5s s* € 8 = * 3 )\nz o: =\nš ere biao\n=. 3. od 0 » =32\nad ow > sc do .0\naka " _ gs 539 =\nā des ss ms a t —\n=0 59 5 396 39\n< bounty šokolādes krēms ar kokosriekstu 3g\na. skaidiņām 200gr. cukurs, rapšu eļļa, > 3\n=. maltodekstrīns, palmu eļļa, pilnpiena pulveris na\n224 j (9%), kokosriekstu pārslas (6%), emulgators 53\no | iecilīni, sāls uzglabāt vēsā, sausā vietā ās\n—  neatdzesētun nesasaidēt pēc atvēršanas )=\n8: izlietot 8 nedēļu laikā. piemērots veģetāriešiem 3g\nm ! ieteicams līdz: skat. uz vāka. uzturvērtība 08\nai 100g produkta: enerģetiskā vērtība (kj/kcal) 218\n8 2448kj/588cal, tauki 40g tal skaitā piesātinātās 329\ni taukskābes 139g, ogļhidrāti 55g, tai skaitā m\n* cukurs 42g, proteīns 2,8g, sāls 0,13g ražots >>\n* eu . izplatītājs latvijā sia "ccf baltija", =\na piedrujas iela 22 rīga, latvija, lv-1073\n4 a\n— —rxxh "a\nda\n\n'];1;1;['pilnpiena pulveris'];['pilnpiena pulveris'];1;0;0;['pilnpiena pulveris'];[];[]
n75;9;9;75;['auzu pārslas pilngraudu', 'augu eļļa', 'kokosriekstu', 'rapšu', 'cukurs', 'kviešu milti', 'saulespuķu sēklas', 'kefīrs', 'pārtikas sāls'];['m mt\nda kīvēnršer ww 3009\nauzu pārslu cepumi ar saulespuķu sēkliņām :\nsastāvdaļas: auzu pārslas pilngraudu 38% augu eļļa (kokosriekstu, š:\nsmii cukurs, kviešu milti, saulespuķu sēklas 12%, kefīrs, pārtikas sāls. a\npf produkts ražots darba vidē, kur nevar izslēgt alergēnu (zemesriekstu, ——\n= cituriekstu, olu, sezama sēklu) ietekmi. n\ninformācija 100 g produkta viena porcia  *vienā\npar uzturvērtību satur =13g" — porcijā %\nenerģētiskā 240 = 28113. 3%\nvērtība 517 kcal 67 kcal\n: | 28 g 31 g 4 a\n54 c709 ja a\n\n'];1;2;['kefīrs'];['kefīrs', 'olu'];1;0;1;['kefīrs'];[];['olu']
n76;9;9;86;['auzu pārslas pilngraudu', 'augu eļļa', 'kokosriekstu', 'rapšu', 'cukurs', 'rozīnes', 'kviešu milti', 'kefīrs', 'pārtikas sāls'];['čūe č d. neto\n4 atvērt šeit 0 3009\n| auzu pārslu cepumi ar rozīnēm\nsastūvdaļas: auzu pārslas pilngraudu 40 %, augu eļļa (kokosriekstu,\n4 ka cb rozīnes 14%, kviešu milti, kefīrs, pārtikas sāls. „am\nm 5 produkts ražots darba vidē, kur nevar izslēgt alergēnu (zemesriekstu, a\n< cituriekstu, olu, sezama sēklu) ietekmi. pa es pm\nšā | hnformācija —-- 100g produkta viena porcja vienā |\npar uzturvērtību satur =13g — porcijā%\n— — fenerģētiskā = 2012 2021 3%\n= vērtība ? 481 kcal 63kal\ni a i ii a\ntostarp piesātinātās |\ntaukskābes — t0g lūg > ja |\nmmm  onlhidrāti d\n\n'];1;2;['kefīrs'];['kefīrs', 'olu'];1;0;1;['kefīrs'];[];['olu']
n79;31;31;218;['kviešu milti', 'cukurs', 'margarīns', 'augu tauki', 'palmu', 'un eļļa', 'rapšu', 'ūdens', 'emulgatori', 'taukskābju mono', 'un diglicerīdi', 'lecitīns', 'rapšu', 'sāls', 'glikozes', 'fruktozes sīrups', 'kaltētas dzērveņu sēklas', 'kaltētas smalcinātas dzērvenes', 'dzērvenes', 'cukurs', 'saulespuķu eļļa', 'saldināts iebiezināts piens', 'sūkalu pulveris', 'olu pulveris', 'irdinātāji', 'nātrija hidrokarbonāts', 'amonija hidrokarbonāts', 'sāls', 'aromatizētāji', 'emulgators', 'sojas lecitīni'];['m —  — m)\n+ _—_—uņue—\nžoau res\n\ng. arede\nlv cepumi "pētergailis dzērvene”. sastāvdaļas: kviešu milti, cukurs, margarīns gun tauki (palmu)\nun eļļa (rapšu). ūdens, as taukskābju mono- un diglicerīdi, lecitīns (rapšu), sāls), glikozes-iruktozes sīrups\nkaltētas dzērveņu sēklas 2 %. kaltētas smalcinātas dzērvenes 1,5 % (dzērvenes 60 %, cukurs, saulespuķu eļļa).\nsaldināts iebiezināts piens, sūkalu pulveris, olu pulveris, irdinātāji: nakiļā hidrokarbonāts, amonija hidrokarbonāts,\nsāls, crime emu or ot lecitīni. produkts var saturēt lazdu riekstus, mandeles, zemesriekstus un to\nus uz r ķetes c ēlotie produkti var nebūt šīs preces sastāvdaļas. uzglabāšanas nosacījumi: uzglabāt sausā\nvie i + |) mperatūrā: m\nru nienehbe «petergailis dzērvene». cocras: nuekuuhas myka, caxap, maprapvh (pacrmtesibhble xvģbi .\n(nanbmo80e macno) m pactmtembhoe macjo (pancosoe). ona, 3mynbratopbi. moho- m amamuepmjbi nvjaāk kmcinot,\nmeumtmh (pancosbiii). nobapehkaa conb). fiioko3ho-bpyktoshm capon, cywehble cemeka kniokbbi 24, cyuiekas\nm3mejibuehhas kniokba 152% kanņao 60%. caxap, nonconheuhoe macj1o), monoko crylujehhoe c caxapom, ceibopotka car\n(m3 monoka), amuhbiā nopoliok, pazpedimteim. va okapoohat hatpma, tmapokapoohat ammokma, nobapekkaa con, ka , ,\ni umg +28442400104 lac nis +41144444112 iazmisi 60488 tb di aj na ieākaādi aa anita iet a : ji\n4% "a ana nramauamappaamm uanphararonuu apnanres "none vara arkas 0” . =\n"ž save eļ omaudpe \' — :\n"ž kasei am —\n=žčž\n„vilniaus pergalē” izgatavošanas datums:\nk graičiūno str. 26 rata m3fotobjiehma: ier eoms m macca -\n— lt-02241 vilnius, lithuania ) a r s 1\ntel. +37052751311 d izlietot līdz: ši t -\nwww.pergale.lt foreh a0: ē | a:\n\n'];3;3;['saldināts iebiezināts piens', 'sūkalu pulveris', 'olu pulveris'];['sūkalu pulveris', 'olu', 'piens'];3;0;0;['sūkalu pulveris', 'olu', 'piens'];[];[]
n81;8;8;191;['kviešu milti', 'sausais vājpiens', 'cukurs', 'olu pulveris', 'šķīstošais raugs', 'raugs', 'emulgators e491', 'sāls'];['t t en a uvib m ha akm), henpepblbho nomelimbaa behumkom mjmm pyuhbim mwkcepom\n\n2. octabmtb tecto noakmmatbca b tennom mecīe ha 40—60 mmhyt. š\n\n3. boinekato onmhb! ha pazorpetoli, cmazahhon mmpom ckobopoge. [0 jabatb c n06mmbimm 1106 bkamu.\n\nl. pour 400-500 m oi warm water into a bowl and add instant yeast (the small packet). gradually add the mixture\nne large packet) while whipping constantly with a whisk or an electric whisk.\n\n2. assay the doughin a warm place for about 40-60 min.\n\n3. fry in a heated, creased frying pan. serve with favourite supplements.\ni.\nsastāvdaļas / coctab / ingredients:\n\nkviešu milti, sausais vājpiens, cukurs, olu pulveris, šķīstošais raugs (raugs, emulgators e491), sāls.\nuekmuhas myka, c/x0e 06e3xmpehhoe mojoko, caxap, amuhdiā nopoluok, pactbopmmbie hipokakm (hpokaku,\n3mybrarop e491), coltb.\nwheat flour, dry skimmed milk, sugar, egg powder, soluble yeast (yeast, emulsifier e491), salt.\nattēlā redzams produkta pagatavošanas un pasniegšanas veids.\nha pmcyhke npegctabnek npmmephbiji cn0co6 npmrotobjiehma m cepbmpobkm npoaņkta.\nthe image displays the preparation and serving option of the product.\ns, a\nražotājs / [lpom3boamtejib / producer: ieteicams līdz:\nas „dobeles dzirnavnieks” es š\nspodrības iela 4, dobele, best before:\ndobeles nov., lv-3701, latvija\ntālr.: +371 63723289,\nwww.dzirnavnieks.lv\n\n'];2;2;['sausais vājpiens', 'olu pulveris'];['sausais vājpiens', 'olu pulveris'];2;0;0;['sausais vājpiens', 'olu pulveris'];[];[]
n82;22;22;244;['kviešu milti', 'maisījums rauga mīklai', 'salds sūkalu', 'piens', 'pulveris', 'piena cukurs', 'kviešu milti', 'kviešu lipeklis', 'sāls', 'cukurs', 'fruktoze', 'emulgatori', 'e472e', 'e471', 'fermenti', 'kviešu', 'miltu apstrādes līdzeklis', 'askorbīnskābe', 'cukurs', 'šķīstošais raugs', 'raugs', 'emulgators e491'];['and 25 gof vegetable oil. thoroughly knead the dough until homogenous. me arge package)\n)  atā go tri the m n 0 dough in a warm place for approximately 40-50 min.\nj prepared īrom the dough — patties, buns, pastries, tarts o\napproximately 15 min. before baking, brush with egg wash. i j pretzels. leaven them in a warm place for\n4. depending on the size of the product bake for 12-20 minutes at a temperature of 190-210.\n- a eerr—r——\n\nsastāvdaļas / coctab / ingredients:\nkviešu milti, m aisījums rauga mīklai (salds sūkalu (piens) pulveris, piena cukurs, kviešu milti, kviešu lipeklis, sāls, cukurs, fruktoze,\nemulgatori: £472e, 6471, fermenti (kviešu), miltu apstrādes līdzeklis: askorbīnskābe), cukurs, šķīstošais raugs (raugs, emulgators e491).\nnuwen4munas myka, cmec» ana aporkeboro tecta (cnankar cyxaa cblbopotka (monouuhaa), mono4hbim caxap, nwiehmuhaa mykaa,\nnwekhmuhar kiemkobmha, conb, caxap, (pykto3za, 3mynbratopbi: £472e, 6471, ģķepmehtbi (mwuehmupbl), cpe/ictbo [ua 06pagotkm mykm:\nackopomhobaa kmcnota), caxap, pactbopmmbie aporkm (hporkm, 3myibratop 6491).\nwheat flour, yeast dough mix (sweet whey (milk) powder, milk sugar, wheat flour, wheat gluten, salt, sugar, fructose, emulsifiers: £472e,\n6471, enzymes (wheat), flour treatment agent: ascorbic acid), sugar, instant yeast (yeast, emulsifier e491).\nattēlā redzams produkta pagatavošanas un pasniegšanas veids.\nha pucy/ke npencrasnem4 npmmephbii cnoco6 npmrotobjiehma m cepbmpobkm npo/iņykta.\nthe image displays the preparation and serving option of the product.\naa .. s\nvar saturēt olu pulvera daļiņas.\nbo3moxkho cconepkahme uactmu amuhoro nopoluka.\nmay contain traces of egg powder.\nkavconiaim racesgrega”"\nražotājs / [lpom3bonmtenb / producer: ieteicams līdz:\nas „dobeles dzirnavnieks”\nspodrības iela 4, dobele,\ndobeles nov.. lv-\n\n'];3;3;['salds sūkalu', 'piens', 'piena cukurs'];['sūkalu', 'piena', 'olu'];2;1;1;['sūkalu', 'piena'];['piens'];['olu']
n84;12;12;228;['šokolāde', 'cukurs', 'kakao masa', 'kakao pulveris ar samazinātu tauku saturu', 'dabīgs vaniļas aromatizētājs', 'cukurs', 'kviešu milti', 'kakao ar samazinātu tauku saturu', 'olu baltuma pulveris', 'albumīns', 'sāls', 'irdinātājs e500'];['o ta a\n\n- "šokolādi šfondant.:: lavas kūka - šokolādes f a lavas\n\n" krnetiči eat las a - šokolādes fondants. l ā. :\n\nakaomass! sa pm maisījums cepšanai. sastāvdalas: miltinis mēn a\nas mu | j šokolāde 40% (cukurs, kakao masa, kakao šokoladas 40% ( ! | o\n\naopulber,, loodustike vāni lien a, 1 kak "070 (cukrus, kakavos\n\nila ā ta im a „pulveris ar samazinātu tauku saturu, dabīgs kakavos milteliai, natūrali vanil\n\nline), sur us snisujanu, j vaniļas aromatizētājs), cukurs, kviešu milti, medžiaga) cukrus, kvietiniai m\n\nvasisaldusega = = ke kab, -- | kakao ar samazinātu tauku saturu, olu baltuma kakava albuminas (iš kiaušini ), dn\n\nībumiin), s00l, kergitusaine pulveris (albumīns), sāls, irdinātājs e500. kildymo medžiaga e500. gali būt 50j\n\n50ja ja plima a ilā var saturēt sojas un piena daļiņas. ieteicams pēdsaku. geriausias iki: žr. ant pa\n\nlt. pārast avamist kasutada līdz: skatīt uz iepakojuma. pēc iepakojuma atidarymo suvartoti per 15 dienu. laik\n\nsailitada kuivas ja jahedas atvēršanas izlietot 15 dienu laikā. uzglabāt vēsā ir sausoje vietoje. pagaminta lenkij\n\noolas rimi erītellimusel. un sausā vietā. ražots polijā pēc īpaša rimi specialy rimi užsakyma. šokolad\n\nbelgia. edasimūūja eestis: pasūtījuma. šokolādes izcelsme: beļģija. belgija. platintojas lietuvoje: ua\n\n, pērguvālja tee 3, pildikūla, izplatītājs latvijā: sia rimi latvia, a. deglava lietuva”, spaudos g. 6-1, lf0513/\n\narumaa, eesti. infotelefon iela 161, rīga, lv-1021. bezmaksas tālrunis lietuva. nemokamas klienty apta\n\n3. atsauksmēm latvijā: 80000 180. centro tel. 8 800 29000.\n\na domas. cub gas\n\nīpowseneno b8 lomcume no\n\nkay rm ilponcwoanemme\n\n'];2;3;['olu baltuma pulveris', 'albumīns'];['olu baltuma', 'albumīns', 'piena'];2;0;1;['albumīns', 'olu baltuma'];[];['piena']
n85;17;17;233;['cukurs', 'kviešu milti', 'tauku pulvera maisījums', 'kokosriekstu eļļa', 'glikozes sīrups', 'piena olbaltumvielas', 'stabilizētājs e451', 'pretsalipes vielas e551', 'kakao pulveris ar samazinātu tauku saturu', 'šokolāde', 'cukurs', 'kakao masa', 'kakao sviests', 'emulgators e322', 'no sojas', 'dabīgais aromatizētājs', 'sāls'];['= — as ——ļ— u r j —\ndue. brownie kūka. maisijums cepšanai. brownie pyragas. kepimo mišinys.\ninkur, nisujahu, rasva sastāvdaļas: cukurs, kviešu milti, tauku sudedamosios dalys: cukrus, kviet\nvokosēli, glukoosislirup, pulvera maisījums (kokosriekstu eļļa, glikozes miltai, riebaly milteliy ruošinys (kokosy ali\n6451, paakumisvastane strups, piena olbaltumvielas, stabilizētājs e451, gliukozēs sirupas, pieno baltymai, stabilizato\ntud rasvasisaldusega pretsalipes vielas e551), kakao pulveris ar 6451, lipnuma reguliuojanti medžiaga e551), |\n5% (suhkur, kakaomass, samazinātu tauku saturu, šokolāde 5% (cukurs, kakavos milteliai, šokoladas 5% (cukrus, kaka\n6322 (sojast)), looduslik kakao masa, kakao sviests, emulgators e322 (no | mase, kakavos sviestas, emulsiklis 6322 (iš soj\n„5001. kakao sisaldus sojas)), dabīgais aromatizētājs, sāls. kakao saturs natūrali kvapioji medžiaga, druska. kakav\nsisaldada munade jalgi. vismaz 40,1%. var saturēt olu daļiņas. ieteicams paneļu medžiagu - ne mažiau kaip 40,1%. g\njakendilt. pārast avamist līdz: skatīt uz iepakojuma. pēc iepakojuma būti kiaušiniy pēdsaku. geriausias iki: žr. a\n)ksul. hoida kuivas kohas. atvēršanas izlietot 15 dienās. uzglabāt sausā vietā. pakuotes. po atidarymo suvartoti per 15 dieni\n| eritelimusel. edasimuūja ražots polijā pēc īpašā rimi pasūtījuma. izplatītājs laikyti sausoje vietoje. ragam lenkijoji\nod as, pērguvālja tee 3, latvijā: sia rimi latvia, a. deglava iela 161, rīga, pagal speciālu rimi užsakyma. platintojas\n13308 harjumaa, eesti. lv-1021. bezmaksas tālrunis atsauksmēm latvijā: lietuvoje: uab „rimi lietuva”, spaudos g. 6-1,\n26056333. 80000 180. lt-05132 vilnius, lietuva. nemokamas klientu\n: aptarnavimo centro tel. 8 800 29000.\nrownie. cmec» ga boineuku. š\n8 tlonbue no cneumannbhomy\n8. m ē bv ea n pe ele.\n\n'];1;3;['piena olbaltumvielas'];['piena', 'sviests', 'olu'];1;0;2;['piena'];[];['sviests', 'olu']
n88;24;24;224;['zirņu milti', 'grauzdiņi', 'kviešu milti', 'palmu eļļa', 'sāls', 'raugs', 'antioksidanti', 'ekstrakti no rozmarīna', 'sāls', 'kartupeļu ciete', 'rauga ekstrakts', 'kaltēti dārzeņi', 'sīpoli', 'ķiploki', 'kūpināti cūku tauki', 'sausais glikozes sīrups', 'cukurs', 'aromatizētāji', 'ar kviešiem', 'majorāns', 'melnie pipari', 'skābe', 'citronskābe', 'kūpināšanas aromatizētāji'];['| m „verdancip vandens. berai | apiet ar 20) mi varoša ūdens, | 200 m keevat "velt_ senane\nismaisvt. orda galma valayti po b | samalsīt. vas leti | n m ām\n= arma yu p pēc a) minūtēm. mu jūn pm vāms\nded\nce sudedamosios days: žimiu miltai 642%, skrebučiai 9,1% (kvietiniai miltai, palmiu alie\nmieles, antioksidantas (rozmarinu ekstraktai)), druska, bulviu krakmolas, mieli ekstraklas diotīīts mai\npaia česnakai), rūkytos kiaulienos riebalai, sausas gliukozēs sirupas talkrus, kvapiosios medžiagos (su\niečiais), mairūnai, juodieji pipirai, rūgštis (citrinu rūgštis), kvapiosios rūkymo medžiagos. sudetyje gali būt\nsalieru kiaušiniu, pieno, garstgēju, soju.\nm astāvdaļas: zimu milti 64,2%, so 91% (kviešu milti, palmu eļļa, sāls, raugs, antioksidanti\n(ekstrakti no rozmarīna)), sāls, kartupeļu ciete, rauga ekstrakts, kaltēti dārzeņi (sīpoli, ķiploki), niem cūku\ntauki, sausais glikozes sīrups, cukurs, aromatizētāji ī kviešiem), majorāns, melnie pipari, skābe (citronskābe),\nkopas aromatizētāji. var saturēt a s, rr ā— soju. , m\nkoostisosad: ņ 64,2%, krutoonid 9,1% (nisujahu, palmiāli, sool, pārm, antioksūdant\n(rosmarniniekstrakt)), sool, kartulitārklis, ee, kulvatatud koogiviljad lsībulad, kuūslauk,,\nsuitsusealiharasv, kuivatatud glūkoosisiirup, sunkur, lēhna- ja maitseained (nisuga), majoraan, must pipar, nape\nsidrunhape), suitsutuspreparaadid. vēib sisaldada sellerit_muna piima sinepit, soja. 1 6\nporcijoje: / porcijā: / portsjonis: 10 :\nistingumas / uzturvērtība / reijoje / poreijā / | % ri* 0 .\nirsan ej - a. kaijams di: f 4 ro0d, goog a\nnemine verte / energētiskā | 4 a\niki be m lassatus kmn: m i a an , "\nša auki/rasvad nee teen u ga č\n. usočiuju nebalu rugšd > z”\n97) uennesētkatās taukškābēs/ | 280 |041\n\n'];1;1;['kūpināti cūku tauki'];['cūku tauki'];1;0;0;['cūku tauki'];[];[]
n92;8;8;89;['cukurs', 'kakao pasta', 'kakao sviests', 'piena tauki', 'emulgators', 'lecitīni', 'soja', 'vaniļas ekstrakts'];['d juodasis šokoladas. sudedamosios ze i iesto riebalai (ls ni iklis (lecitinai ierīc et\n| $ « sudedan = cukrus, kakavos pasta, kakavos sviestas, sviesto riebalai (iš pieno), emulsiklis (lecitinai (soju)), vanilēs ekstraktas jame š\ngm am — ne mažiau kaip 50%. gali būti zemēs riešutu, riešutu, glitimo ir kiaušiniy pēdsaku. cd tumšā  okolāde. rare cukurs, kakao māla kanoe ū_—\ngators (lecītīni (soja)), vaniļas ekstrakts. tumšā šokolāde — kopējā kakao sausā masa: vizmaz 50%. var saturēt zemesriekstu, riekstu, glutēnu un olu daļiņas. - - g\n* , ā ce ā\nlā *\n4\nsb j\nz s\nm \'\nlj " ,\n+” ”\n*\nlsa\n. lion\n\n'];1;1;['piena tauki'];['olu'];0;1;1;[];['piena tauki'];['olu']
